key,feeder,comuna,datetime,value
50192,LA GALAXIA,MAIPU,2023-06-03 00:00:00,250.773296252333
50192,LA GALAXIA,MAIPU,2023-06-03 01:00:00,222.84709646034
50192,LA GALAXIA,MAIPU,2023-06-03 02:00:00,197.479474391823
50192,LA GALAXIA,MAIPU,2023-06-03 03:00:00,179.389774736263
50192,LA GALAXIA,MAIPU,2023-06-03 04:00:00,167.852346946418
50192,LA GALAXIA,MAIPU,2023-06-03 05:00:00,158.930030834112
50192,LA GALAXIA,MAIPU,2023-06-03 06:00:00,153.800762991005
50192,LA GALAXIA,MAIPU,2023-06-03 07:00:00,153.795615952181
50192,LA GALAXIA,MAIPU,2023-06-03 08:00:00,157.860921868614
50192,LA GALAXIA,MAIPU,2023-06-03 09:00:00,171.277374109319
50192,LA GALAXIA,MAIPU,2023-06-03 10:00:00,198.692071885702
50192,LA GALAXIA,MAIPU,2023-06-03 11:00:00,218.440050921264
50192,LA GALAXIA,MAIPU,2023-06-03 12:00:00,228.698248028751
50192,LA GALAXIA,MAIPU,2023-06-03 13:00:00,237.901209661621
50192,LA GALAXIA,MAIPU,2023-06-03 14:00:00,246.825543518307
50192,LA GALAXIA,MAIPU,2023-06-03 15:00:00,248.237426785072
50192,LA GALAXIA,MAIPU,2023-06-03 16:00:00,247.895434959221
50192,LA GALAXIA,MAIPU,2023-06-03 17:00:00,253.257016186479
50192,LA GALAXIA,MAIPU,2023-06-03 18:00:00,273.173299958637
50192,LA GALAXIA,MAIPU,2023-06-03 19:00:00,297.713858021545
50192,LA GALAXIA,MAIPU,2023-06-03 20:00:00,302.566105045769
50192,LA GALAXIA,MAIPU,2023-06-03 21:00:00,301.016496985898
50192,LA GALAXIA,MAIPU,2023-06-03 22:00:00,292.755820356351
50192,LA GALAXIA,MAIPU,2023-06-03 23:00:00,276.408870216547
